266,(80-67)*15+15,0,6*15+15,0,27*15+15,0,7*15+15,133,(34-34)*15+15,133,(37-34)*15+15,0,32*15+15,266,(98-67)*15+15,266,(70-67)*15+15,133,(43-34)*15+15,133,(55-34)*15+15,133,(66-34)*15+15,266,(83-67)*15+15,133,(54-34)*15+15,0,11*15+15,133,(58-34)*15+15,266,(72-67)*15+15,266,(86-67)*15+15,266,(81-67)*15+15,266,(89-67)*15+15,266,(76-67)*15+15,266,(94-67)*15+15,266,(90-67)*15+15,0,24*15+15,133,(35-34)*15+15,0,10*15+15,0,15*15+15,266,(74-67)*15+15,0,30*15+15,0,17*15+15,133,(50-34)*15+15,266,(73-67)*15+15,133,(39-34)*15+15,0,8*15+15,133,(52-34)*15+15,266,(85-67)*15+15,133,(57-34)*15+15,133,(53-34)*15+15,0,25*15+15,266,(97-67)*15+15,266,(71-67)*15+15,0,12*15+15,133,(38-34)*15+15,133,(61-34)*15+15,0,19*15+15,133,(47-34)*15+15,266,(93-67)*15+15,266,(78-67)*15+15,133,(46-34)*15+15,133,(63-34)*15+15,133,(51-34)*15+15,133,(40-34)*15+15,0,14*15+15,266,(77-67)*15+15,133,(42-34)*15+15,266,(82-67)*15+15,0,3*15+15,0,1*15+15,0,2*15+15,133,(49-34)*15+15,133,(41-34)*15+15,0,4*15+15,0,5*15+15,133,(60-34)*15+15,266,(92-67)*15+15,133,(48-34)*15+15,0,18*15+15,0,20*15+15,0,31*15+15,266,(96-67)*15+15,266,(75-67)*15+15,0,9*15+15,133,(62-34)*15+15,0,16*15+15,0,28*15+15,133,(59-34)*15+15,133,(56-34)*15+15,266,(69-67)*15+15,266,(68-67)*15+15,0,13*15+15,133,(44-34)*15+15,0,23*15+15,0,0*15+15,0,22*15+15,133,(36-34)*15+15,133,(65-34)*15+15,266,(84-67)*15+15,0,21*15+15,0,29*15+15,266,(95-67)*15+15,266,(91-67)*15+15,266,(67-67)*15+15,266,(79-67)*15+15,266,(99-67)*15+15,133,(64-34)*15+15,266,(87-67)*15+15,0,26*15+15,266,(88-67)*15+15,133,(45-34)*15+15,0,33*15+15,1466061109
266,210,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,0,180,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,0,375,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,0,390,266,465,266,75,0,195,133,75,133,420,0,300,133,210,266,405,266,180,133,195,133,450,133,270,133,105,0,225,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,0,510,1466061613
266,210,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,0,375,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,0,390,266,465,266,75,0,195,133,75,133,420,0,300,133,210,266,405,266,180,133,195,133,450,133,270,133,105,0,225,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,0,510,1466061628
760,100,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,0,375,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,795,103,266,465,266,75,0,195,133,75,133,420,0,300,133,210,266,405,266,180,133,195,133,450,133,270,133,105,0,225,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,0,510,1466061643
760,100,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,0,375,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,133,210,266,405,266,180,133,195,133,450,133,270,133,105,0,225,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,0,510,1466061658
760,100,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,0,375,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,133,210,266,405,266,180,133,195,133,450,133,270,133,105,890,114,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061673
760,100,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,133,210,266,405,266,180,133,195,133,450,133,270,133,105,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061688
760,100,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,133,105,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061703
760,100,0,105,0,420,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061718
760,100,0,105,665,124,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,266,300,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061733
760,100,0,105,708,264,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,0,435,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061748
760,100,0,105,708,264,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061763
760,100,0,105,708,264,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,133,300,787,101,266,465,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,133,435,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061778
760,100,0,105,708,264,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,803,123,787,101,266,465,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,839,125,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061793
760,100,0,105,708,264,704,27,419,73,133,60,0,495,266,480,610,48,133,150,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,0,60,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061808
760,100,0,105,708,264,704,27,419,73,133,60,0,495,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,475,163,0,30,0,45,133,240,133,120,0,75,0,90,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061823
760,100,519,144,708,264,704,27,419,73,133,60,0,495,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,0,135,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061838
760,100,519,144,708,264,704,27,419,73,133,60,0,495,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,133,405,266,390,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,266,330,133,180,844,101,1466061853
760,100,519,144,708,264,704,27,419,73,133,60,0,495,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,133,405,683,143,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,0,255,729,123,133,390,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,594,293,133,180,844,101,1466061868
760,100,519,144,708,264,704,27,419,73,133,60,0,495,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,418,376,683,143,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,0,255,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,594,293,133,180,844,101,1466061883
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,0,255,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,0,330,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,594,293,133,180,844,101,1466061898
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,0,165,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,521,185,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,594,293,133,180,844,101,1466061913
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,133,360,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,133,225,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,519,163,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,594,293,133,180,844,101,1466061928
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,712,179,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,519,163,0,450,740,27,266,375,266,15,266,195,266,495,133,465,266,315,0,405,594,293,133,180,844,101,1466061943
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,519,163,0,450,740,27,266,375,266,15,266,195,749,165,133,465,266,315,0,405,594,293,133,180,844,101,1466061958
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,519,163,811,166,740,27,266,375,266,15,266,195,749,165,133,465,266,315,0,405,873,167,133,180,844,101,1466061973
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,0,345,133,45,133,480,266,270,519,163,811,166,740,27,266,375,266,15,417,182,749,165,133,465,920,169,0,405,873,167,133,180,844,101,1466061988
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,0,360,0,15,453,184,133,45,133,480,266,270,519,163,811,166,740,27,266,375,266,15,417,182,749,165,133,465,920,169,0,405,873,167,133,180,844,101,1466062003
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,133,270,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,266,270,519,163,811,166,740,27,510,184,266,15,417,182,749,165,133,465,920,169,0,405,873,167,133,180,844,101,1466062018
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,266,75,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,266,270,519,163,811,166,740,27,510,184,266,15,417,182,749,165,133,465,920,169,0,405,873,167,133,180,844,101,1466062033
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,308,100,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,133,120,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,266,270,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,133,180,844,101,1466062048
760,100,519,144,708,264,704,27,419,73,133,60,949,146,266,480,610,48,416,144,545,74,863,28,512,99,594,74,709,101,629,26,266,90,665,124,266,225,419,101,645,75,798,48,878,74,418,123,419,25,578,164,0,240,418,48,655,48,708,74,480,73,523,26,469,48,614,143,133,285,565,101,706,164,803,123,787,101,894,126,716,185,0,195,133,75,133,420,0,300,521,122,266,405,266,180,133,195,133,450,638,182,589,124,895,102,266,165,875,48,266,240,482,144,0,30,0,45,133,240,769,185,0,75,544,143,882,145,683,143,635,164,0,285,802,74,729,49,266,450,266,135,644,100,840,125,417,163,729,123,766,144,133,345,266,45,266,30,0,210,133,165,573,184,0,15,453,184,133,45,133,480,266,270,519,163,811,166,740,27,510,184,266,15,417,182,749,165,690,183,920,169,0,405,873,167,133,180,844,101,1466062063
