133,(50-34)*15+15,133,(59-34)*15+15,0,20*15+15,133,(51-34)*15+15,0,3*15+15,0,12*15+15,133,(43-34)*15+15,266,(90-67)*15+15,266,(88-67)*15+15,266,(83-67)*15+15,133,(41-34)*15+15,133,(49-34)*15+15,0,22*15+15,133,(35-34)*15+15,0,30*15+15,266,(97-67)*15+15,266,(98-67)*15+15,0,28*15+15,266,(75-67)*15+15,0,8*15+15,0,18*15+15,266,(84-67)*15+15,266,(68-67)*15+15,133,(60-34)*15+15,133,(40-34)*15+15,266,(76-67)*15+15,133,(55-34)*15+15,266,(95-67)*15+15,133,(36-34)*15+15,133,(47-34)*15+15,0,6*15+15,0,11*15+15,133,(57-34)*15+15,266,(69-67)*15+15,133,(44-34)*15+15,133,(37-34)*15+15,266,(70-67)*15+15,133,(65-34)*15+15,0,16*15+15,133,(63-34)*15+15,0,31*15+15,0,23*15+15,0,7*15+15,0,1*15+15,0,0*15+15,133,(46-34)*15+15,133,(62-34)*15+15,266,(87-67)*15+15,266,(94-67)*15+15,0,26*15+15,0,24*15+15,0,25*15+15,0,29*15+15,266,(96-67)*15+15,266,(85-67)*15+15,266,(77-67)*15+15,266,(93-67)*15+15,133,(66-34)*15+15,0,17*15+15,0,13*15+15,266,(81-67)*15+15,0,4*15+15,0,21*15+15,266,(92-67)*15+15,266,(74-67)*15+15,266,(72-67)*15+15,0,2*15+15,0,33*15+15,133,(45-34)*15+15,133,(61-34)*15+15,133,(58-34)*15+15,266,(86-67)*15+15,133,(38-34)*15+15,133,(52-34)*15+15,133,(42-34)*15+15,0,10*15+15,0,27*15+15,266,(73-67)*15+15,266,(82-67)*15+15,266,(99-67)*15+15,266,(78-67)*15+15,0,9*15+15,0,32*15+15,133,(53-34)*15+15,133,(34-34)*15+15,0,5*15+15,133,(54-34)*15+15,133,(64-34)*15+15,266,(79-67)*15+15,0,19*15+15,266,(80-67)*15+15,133,(48-34)*15+15,133,(39-34)*15+15,266,(71-67)*15+15,133,(56-34)*15+15,0,14*15+15,266,(89-67)*15+15,0,15*15+15,266,(67-67)*15+15,266,(91-67)*15+15,1466153850
133,255,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154401
133,255,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154416
133,255,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154431
133,255,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154446
144,251,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154461
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154476
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154491
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,266,330,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154506
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,133,60,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154521
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,0,105,0,180,133,360,266,45,133,165,412,83,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154536
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,133,165,412,83,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154551
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,133,165,412,83,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154566
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,133,165,412,83,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154581
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,133,165,412,83,266,60,133,480,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154596
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,133,165,412,83,266,60,529,113,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154611
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,133,165,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154626
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,133,165,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154641
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,545,67,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154656
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154671
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154686
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,266,435,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154701
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,0,285,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154716
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,460,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,0,300,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154731
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154746
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154761
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154776
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,133,360,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154791
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,640,100,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154806
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,640,100,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,0,45,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154821
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,640,100,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,0,330,266,390,266,120,266,90,412,118,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154836
413,65,133,390,413,48,133,270,0,60,0,195,133,150,266,360,439,65,266,255,133,120,133,240,0,345,133,30,0,465,266,465,266,480,0,435,266,135,0,135,456,100,266,270,266,30,133,405,133,105,266,150,428,48,413,99,133,45,133,210,482,65,0,180,640,100,266,45,546,66,412,83,266,60,492,83,0,255,133,450,0,480,498,15,413,33,0,30,412,16,438,15,133,435,266,315,441,33,0,405,0,375,0,390,0,450,266,450,266,285,266,165,266,405,133,495,0,270,0,210,266,225,0,75,466,117,266,390,266,120,266,90,412,118,0,510,133,180,133,420,133,375,266,300,133,75,133,285,133,135,0,165,0,420,266,105,266,240,266,495,266,180,0,150,0,495,133,300,133,15,0,90,133,315,133,465,266,195,517,100,266,210,133,225,133,90,266,75,133,345,0,225,266,345,0,240,266,15,266,375,1466154851
