133,(57-34)*15+15,0,19*15+15,133,(40-34)*15+15,266,(81-67)*15+15,133,(38-34)*15+15,266,(85-67)*15+15,133,(62-34)*15+15,266,(69-67)*15+15,0,1*15+15,133,(52-34)*15+15,0,22*15+15,0,30*15+15,133,(45-34)*15+15,266,(97-67)*15+15,0,33*15+15,133,(63-34)*15+15,266,(83-67)*15+15,133,(59-34)*15+15,266,(88-67)*15+15,266,(90-67)*15+15,133,(48-34)*15+15,133,(44-34)*15+15,133,(34-34)*15+15,133,(46-34)*15+15,266,(87-67)*15+15,266,(72-67)*15+15,266,(67-67)*15+15,0,25*15+15,266,(86-67)*15+15,0,28*15+15,133,(36-34)*15+15,0,0*15+15,0,24*15+15,133,(58-34)*15+15,266,(92-67)*15+15,0,2*15+15,0,11*15+15,133,(42-34)*15+15,0,17*15+15,133,(66-34)*15+15,0,18*15+15,0,8*15+15,266,(96-67)*15+15,133,(61-34)*15+15,266,(70-67)*15+15,266,(71-67)*15+15,133,(54-34)*15+15,0,26*15+15,266,(91-67)*15+15,0,12*15+15,0,10*15+15,0,5*15+15,133,(51-34)*15+15,0,13*15+15,266,(79-67)*15+15,266,(89-67)*15+15,133,(60-34)*15+15,0,15*15+15,0,31*15+15,266,(75-67)*15+15,0,14*15+15,133,(65-34)*15+15,0,21*15+15,266,(77-67)*15+15,133,(39-34)*15+15,0,29*15+15,133,(41-34)*15+15,266,(94-67)*15+15,133,(53-34)*15+15,0,16*15+15,0,20*15+15,133,(56-34)*15+15,133,(55-34)*15+15,133,(43-34)*15+15,133,(35-34)*15+15,266,(68-67)*15+15,0,7*15+15,266,(73-67)*15+15,0,27*15+15,0,9*15+15,0,23*15+15,266,(82-67)*15+15,266,(78-67)*15+15,266,(74-67)*15+15,266,(93-67)*15+15,266,(76-67)*15+15,266,(95-67)*15+15,0,32*15+15,0,3*15+15,0,4*15+15,133,(49-34)*15+15,133,(50-34)*15+15,266,(98-67)*15+15,266,(84-67)*15+15,0,6*15+15,133,(47-34)*15+15,133,(64-34)*15+15,133,(37-34)*15+15,266,(80-67)*15+15,266,(99-67)*15+15,1469863575
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,0,465,589,129,266,465,0,510,133,450,266,255,133,390,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,0,15,0,375,133,375,266,390,594,195,0,180,560,226,641,220,133,495,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,0,195,550,204,0,90,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,266,165,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,0,120,266,105,0,420,0,150,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864035
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,0,465,589,129,266,465,0,510,133,450,266,255,133,390,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,0,15,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,0,195,550,204,0,90,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,266,165,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,0,120,266,105,0,420,0,150,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864050
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,133,390,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,0,15,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,512,35,550,204,0,90,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,266,165,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,0,120,266,105,0,420,0,150,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864065
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,133,390,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,721,183,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,0,90,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,266,165,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,0,120,266,105,0,420,0,150,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864080
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,709,185,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,0,90,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,266,165,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,0,120,266,105,0,420,0,150,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864095
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,709,185,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,0,90,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,0,120,266,105,0,420,0,150,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864110
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,709,185,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,427,252,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,0,120,266,105,0,420,0,150,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864125
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,709,185,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,427,252,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,467,262,509,234,0,420,426,264,0,360,266,240,266,180,266,120,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864140
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,709,185,0,375,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,427,252,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,467,262,509,234,0,420,426,264,0,360,491,244,266,180,429,273,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864155
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,266,315,266,90,574,43,0,390,522,171,0,435,133,45,709,185,783,57,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,427,252,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,467,262,509,234,0,420,426,264,0,360,491,244,266,180,429,273,266,405,266,150,266,435,513,21,0,60,0,75,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864170
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,522,171,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,427,252,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,467,262,509,234,0,420,426,264,0,360,491,244,266,180,429,273,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864185
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,522,171,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,427,252,133,270,0,210,672,76,679,62,133,405,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,467,262,509,234,0,420,426,264,0,360,491,244,266,180,429,273,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864200
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,522,171,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,458,215,456,225,133,315,0,405,541,188,515,41,550,204,427,252,133,270,0,210,672,76,679,62,520,196,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,467,271,509,234,0,420,426,264,0,360,491,244,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864215
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,522,171,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,456,203,699,129,133,420,465,261,456,277,133,315,0,405,541,188,515,41,550,204,434,310,133,270,0,210,672,76,679,62,520,196,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,410,217,133,465,496,213,266,210,266,495,1469864230
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,0,510,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,522,171,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,258,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864245
133,360,0,300,584,31,266,225,582,67,266,285,133,435,266,45,0,30,133,285,596,220,689,158,589,129,266,465,771,122,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,263,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864260
133,360,0,300,584,31,266,225,582,67,266,285,133,435,806,109,0,30,133,285,596,220,689,158,589,129,266,465,766,102,133,450,266,255,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,263,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864275
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,133,450,806,116,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,0,435,133,45,709,185,784,60,133,375,266,390,594,195,0,180,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,263,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864290
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,636,379,805,116,734,204,266,330,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,0,435,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,263,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864305
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,883,134,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,263,0,240,0,480,266,135,473,95,133,480,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864320
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,263,0,240,0,480,266,135,473,95,741,323,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864335
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,544,250,515,41,550,204,434,310,133,270,0,210,672,76,679,62,583,263,0,240,0,480,266,135,473,95,606,301,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864350
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,548,251,515,41,550,204,434,310,133,270,0,210,672,76,679,62,551,273,0,240,0,480,266,135,473,95,948,322,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864365
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,548,251,515,41,550,204,434,310,133,270,0,210,672,76,679,62,551,273,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,266,420,133,300,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864380
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,457,251,699,129,133,420,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,133,270,0,210,672,76,679,62,551,273,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,266,420,826,200,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,505,327,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,503,259,266,210,266,495,1469864395
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,133,420,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,133,270,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,266,420,826,200,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,526,277,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864410
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,133,270,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,266,420,826,200,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,526,277,266,180,433,335,266,405,266,150,266,435,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864425
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,133,270,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,526,277,266,180,433,335,266,405,266,150,263,346,513,21,0,60,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864440
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,266,90,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,133,270,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,0,360,526,277,266,180,433,335,266,405,266,150,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864455
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,133,270,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,266,180,433,335,266,405,266,150,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864470
133,360,0,300,584,31,266,225,582,67,266,285,133,435,813,94,0,30,133,285,596,220,689,158,589,129,266,465,766,102,675,232,805,116,734,204,875,109,589,184,689,99,689,109,420,61,592,139,777,69,433,144,574,43,0,390,519,180,882,87,133,45,709,185,784,60,133,375,266,390,594,195,613,232,560,226,641,220,502,132,647,130,468,252,699,129,754,141,465,261,456,277,133,315,0,405,790,172,515,41,550,204,434,310,133,270,0,210,672,76,679,62,555,246,0,240,0,480,266,135,473,95,831,188,539,54,407,95,416,19,597,208,530,77,869,158,866,174,417,30,416,84,133,345,489,30,417,72,466,54,410,43,461,324,498,293,0,420,433,322,414,294,526,277,266,180,433,335,266,405,266,150,263,346,513,21,563,14,775,49,566,102,631,119,266,480,673,199,0,105,413,250,133,465,511,241,266,210,266,495,1469864485
