266,(72-67)*15+15,266,(77-67)*15+15,133,(40-34)*15+15,266,(67-67)*15+15,133,(44-34)*15+15,0,2*15+15,0,29*15+15,133,(35-34)*15+15,0,4*15+15,266,(96-67)*15+15,133,(37-34)*15+15,266,(74-67)*15+15,0,25*15+15,266,(75-67)*15+15,0,24*15+15,266,(78-67)*15+15,0,13*15+15,266,(92-67)*15+15,0,22*15+15,0,17*15+15,0,23*15+15,266,(93-67)*15+15,133,(58-34)*15+15,0,6*15+15,133,(51-34)*15+15,0,21*15+15,133,(36-34)*15+15,133,(43-34)*15+15,0,33*15+15,133,(59-34)*15+15,0,31*15+15,266,(79-67)*15+15,133,(47-34)*15+15,0,32*15+15,0,30*15+15,0,19*15+15,133,(55-34)*15+15,133,(61-34)*15+15,266,(98-67)*15+15,133,(46-34)*15+15,0,8*15+15,133,(50-34)*15+15,266,(69-67)*15+15,266,(89-67)*15+15,266,(82-67)*15+15,0,10*15+15,133,(53-34)*15+15,266,(88-67)*15+15,133,(63-34)*15+15,266,(95-67)*15+15,0,3*15+15,266,(90-67)*15+15,266,(94-67)*15+15,266,(76-67)*15+15,266,(81-67)*15+15,266,(91-67)*15+15,0,27*15+15,266,(71-67)*15+15,0,18*15+15,133,(62-34)*15+15,0,9*15+15,0,11*15+15,266,(80-67)*15+15,133,(49-34)*15+15,0,0*15+15,133,(38-34)*15+15,133,(57-34)*15+15,0,28*15+15,0,5*15+15,266,(85-67)*15+15,133,(39-34)*15+15,133,(65-34)*15+15,133,(66-34)*15+15,133,(54-34)*15+15,266,(83-67)*15+15,266,(99-67)*15+15,133,(52-34)*15+15,266,(68-67)*15+15,266,(70-67)*15+15,266,(84-67)*15+15,0,14*15+15,0,7*15+15,266,(73-67)*15+15,133,(64-34)*15+15,133,(42-34)*15+15,133,(41-34)*15+15,266,(97-67)*15+15,0,20*15+15,133,(45-34)*15+15,0,12*15+15,0,1*15+15,133,(34-34)*15+15,0,15*15+15,133,(60-34)*15+15,266,(87-67)*15+15,133,(56-34)*15+15,133,(48-34)*15+15,0,26*15+15,266,(86-67)*15+15,0,16*15+15,1466092254
266,90,266,165,133,105,266,15,133,165,0,45,0,450,762,233,0,75,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,0,480,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,133,450,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,445,447,518,38,662,34,441,36,133,75,133,360,0,435,0,90,266,285,592,34,133,480,133,495,731,36,266,255,266,495,133,285,436,386,266,60,266,270,500,155,0,120,266,105,133,465,133,135,133,120,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092720
266,90,266,165,133,105,266,15,133,165,0,45,0,450,762,233,0,75,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,0,480,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,133,450,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,445,447,518,38,662,34,441,36,133,75,133,360,0,435,0,90,266,285,592,34,133,480,133,495,731,36,266,255,266,495,133,285,436,386,266,60,266,270,500,155,0,120,266,105,133,465,133,135,133,120,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092735
266,90,266,165,133,105,266,15,133,165,0,45,0,450,762,233,0,75,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,0,480,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,445,447,518,38,662,34,441,36,133,75,133,360,0,435,0,90,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,266,270,500,155,0,120,266,105,133,465,133,135,133,120,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092750
266,90,266,165,133,105,266,15,133,165,0,45,0,450,762,233,0,75,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,0,480,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,445,447,518,38,662,34,441,36,133,75,133,360,0,435,0,90,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,632,390,500,155,0,120,266,105,133,465,133,135,133,120,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092765
266,90,266,165,133,105,266,15,133,165,0,45,0,450,762,233,0,75,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,0,480,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,445,447,518,38,662,34,441,36,133,75,133,360,0,435,0,90,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,632,390,500,155,0,120,266,105,133,465,133,135,133,120,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092780
266,90,266,165,603,254,266,15,133,165,0,45,0,450,762,233,0,75,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,0,480,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,445,447,518,38,662,34,441,36,133,75,133,360,0,435,0,90,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092795
266,90,266,165,603,254,266,15,133,165,0,45,0,450,762,233,415,352,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,0,480,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,0,435,440,452,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092810
266,90,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,583,459,266,195,874,239,0,495,0,465,566,159,709,156,759,156,266,480,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092825
266,90,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,635,444,266,195,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092840
777,443,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,266,60,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092855
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092870
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,266,285,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092885
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,133,270,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092900
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092915
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,266,315,133,345,133,225,658,159,266,300,0,255,1466092930
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,266,300,0,255,1466092945
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,266,300,0,255,1466092960
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,266,240,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,133,75,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,266,300,0,255,1466092975
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,698,91,0,165,133,300,266,330,572,390,266,435,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,266,300,0,255,1466092990
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,133,45,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,698,91,0,165,133,300,266,330,572,390,290,439,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,266,300,0,255,1466093005
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,0,210,703,324,0,345,427,324,632,239,266,405,133,375,0,105,620,258,0,330,489,194,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,698,91,0,165,133,300,266,330,572,390,898,326,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093020
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,133,375,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093035
867,448,266,165,603,254,266,15,133,165,0,45,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,133,375,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093050
867,448,266,165,603,254,473,124,133,165,444,123,0,450,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,133,375,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,0,495,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093065
867,448,266,165,603,254,473,124,133,165,444,123,505,123,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,133,375,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,546,121,0,465,566,159,709,156,759,156,700,446,133,195,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,266,150,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093080
867,448,720,124,603,254,473,124,133,165,444,123,505,123,762,233,503,449,266,450,648,326,266,120,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,133,375,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,546,121,0,465,566,159,709,156,759,156,700,446,618,122,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,677,122,522,253,266,375,480,386,266,75,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,266,105,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093095
867,448,716,121,603,254,473,124,133,165,444,123,505,123,762,233,503,449,266,450,648,326,749,121,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,133,375,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,546,121,0,465,566,159,709,156,759,156,700,446,618,122,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,677,122,522,253,266,375,480,386,782,124,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,759,387,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093110
867,448,716,121,603,254,473,124,133,165,444,123,505,123,762,233,503,449,823,118,648,326,749,121,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,133,375,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,546,121,0,465,566,159,709,156,759,156,700,446,618,122,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,677,122,522,253,266,375,480,386,782,124,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,759,387,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093125
867,448,716,121,603,254,473,124,133,165,444,123,505,123,762,233,503,449,823,118,648,326,749,121,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,443,465,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,546,121,0,465,566,159,709,156,759,156,700,446,618,122,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,677,122,522,253,266,375,480,386,782,124,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,759,387,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093140
867,448,716,121,603,254,473,124,133,165,444,123,505,123,762,233,503,449,823,118,648,326,749,121,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,443,465,0,105,620,258,0,330,270,223,819,237,580,325,424,255,635,444,763,449,874,239,546,121,0,465,566,159,709,156,759,156,700,446,618,122,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,677,122,522,253,266,375,480,386,782,124,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,0,120,759,387,133,465,133,135,671,391,266,465,0,315,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093155
867,448,716,121,603,254,473,124,133,165,444,123,505,123,762,233,503,449,823,118,648,326,749,121,521,324,769,323,690,235,266,180,563,200,703,324,624,198,427,324,632,239,266,405,443,465,0,105,620,258,482,352,270,223,819,237,580,325,424,255,635,444,763,449,874,239,546,121,0,465,566,159,709,156,759,156,700,446,618,122,522,92,133,255,672,91,266,345,698,91,493,195,133,300,266,330,572,390,898,326,441,153,266,360,796,152,677,122,522,253,266,375,480,386,782,124,0,285,133,435,551,238,-2,409,518,38,662,34,441,36,827,326,133,360,554,446,440,452,828,36,592,34,133,480,133,495,731,36,266,255,266,495,519,390,436,386,707,390,632,390,500,155,834,387,759,387,133,465,133,135,671,391,266,465,423,355,133,180,425,239,443,93,606,93,0,240,133,405,893,451,133,345,133,225,658,159,428,192,0,255,1466093170
